ID_Venda,Data,ID_Cliente,ID_Produto,Quantidade,Canal_Venda,Produto,Categoria,Preco_Unitario,Custo_Unitario,Valor_Total,Custo_Total,Lucro
10045,2022-10-30,2763,23,6,Online,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,35262.72,21525.420000000002,13737.3
10046,2021-06-02,2117,23,2,Online,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,11754.24,7175.14,4579.099999999999
10047,2023-03-29,2742,3,7,Loja Física,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,12784.94,7128.03,5656.910000000001
10048,2020-10-28,2457,14,2,Loja Física,Impressora HP LaserJet,Informática,4354.16,2728.75,8708.32,5457.5,3250.8199999999997
10049,2021-12-12,597,13,2,Online,Monitor LG 27'' IPS,Informática,5017.08,2994.25,10034.16,5988.5,4045.66
10050,2024-11-04,1107,13,7,Loja Física,Monitor LG 27'' IPS,Informática,5017.08,2994.25,35119.56,20959.75,14159.809999999998
10051,2023-01-30,1718,14,4,Online,Impressora HP LaserJet,Informática,4354.16,2728.75,17416.64,10915.0,6501.639999999999
10052,2022-09-21,718,25,6,Online,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,24704.52,14237.22,10467.300000000001
10053,2020-10-17,596,8,3,Loja Física,Console Xbox Series X,Eletrônicos,4071.16,2400.49,12213.48,7201.469999999999,5012.01
10054,2022-04-22,2390,16,2,Online,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,13831.12,9618.24,4212.880000000001
10055,2024-07-31,1153,16,3,Loja Física,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,20746.68,14427.36,6319.32
10056,2022-10-02,1224,24,1,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,3375.09,2300.64,1074.4500000000003
10057,2024-08-08,1906,2,6,Online,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,38445.36,22218.78,16226.580000000002
10058,2022-03-23,199,22,7,Loja Física,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,33349.119999999995,19598.18,13750.939999999995
10059,2020-01-06,66,21,7,Online,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,54362.420000000006,34112.89,20249.530000000006
10060,2025-03-26,1287,9,3,Online,Notebook Dell Inspiron i7,Informática,1086.29,653.25,3258.87,1959.75,1299.12
10061,2024-12-31,1730,22,5,Online,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,23820.8,13998.699999999999,9822.1
10062,2023-03-27,2675,20,2,Online,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,6900.14,4023.5,2876.6400000000003
10063,2023-09-22,1900,27,1,Loja Física,Guarda-Roupa Casal 6 Portas,Móveis,5033.13,3035.73,5033.13,3035.73,1997.4
10064,2022-11-10,859,6,4,Online,Projetor Epson Full HD,Eletrônicos,7634.42,5273.24,30537.68,21092.96,9444.720000000001
10065,2020-12-17,2157,2,3,Online,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,19222.68,11109.39,8113.290000000001
10066,2020-05-24,1405,2,2,Loja Física,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,12815.12,7406.26,5408.860000000001
10067,2025-12-30,2909,21,5,Online,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,38830.3,24366.350000000002,14463.95
10068,2022-04-23,2012,22,4,Online,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,19056.64,11198.96,7857.68
10069,2023-03-13,736,2,2,Loja Física,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,12815.12,7406.26,5408.860000000001
10070,2024-06-05,147,19,6,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,30616.14,19490.699999999997,11125.440000000002
10071,2021-10-11,2330,12,1,Loja Física,Teclado Mecânico Redragon,Informática,1629.36,1125.69,1629.36,1125.69,503.66999999999985
10072,2021-03-01,432,20,5,Loja Física,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,17250.350000000002,10058.75,7191.600000000002
10073,2021-08-10,1492,28,5,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,31140.7,19088.15,12052.55
10074,2020-10-11,629,3,1,Loja Física,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,1826.42,1018.29,808.1300000000001
10075,2025-12-14,324,1,5,Loja Física,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,34616.1,21225.0,13391.099999999999
10076,2024-08-20,1872,16,1,Online,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,6915.56,4809.12,2106.4400000000005
10077,2021-09-25,2894,28,4,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,24912.56,15270.52,9642.04
10078,2023-09-11,2968,12,6,Loja Física,Teclado Mecânico Redragon,Informática,1629.36,1125.69,9776.16,6754.14,3022.0199999999995
10079,2020-03-11,251,11,3,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,15337.199999999999,10188.18,5149.019999999999
10080,2025-07-13,1603,16,5,Loja Física,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,34577.8,24045.6,10532.200000000004
10081,2020-11-19,2463,4,2,Online,Home Theater Sony 5.1,Eletrônicos,4001.32,2408.43,8002.64,4816.86,3185.7800000000007
10082,2020-04-10,468,26,1,Loja Física,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,1944.73,1335.92,608.81
10083,2023-10-16,2917,13,7,Online,Monitor LG 27'' IPS,Informática,5017.08,2994.25,35119.56,20959.75,14159.809999999998
10084,2020-01-24,1573,8,3,Loja Física,Console Xbox Series X,Eletrônicos,4071.16,2400.49,12213.48,7201.469999999999,5012.01
10085,2021-01-28,2482,26,7,Online,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,13613.11,9351.44,4261.67
10086,2022-12-04,2443,28,1,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,6228.14,3817.63,2410.51
10087,2022-10-26,303,1,4,Online,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,27692.88,16980.0,10712.880000000001
10088,2025-08-01,2536,20,5,Online,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,17250.350000000002,10058.75,7191.600000000002
10089,2020-11-02,1168,17,1,Online,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,546.67,374.21,172.45999999999998
10090,2022-02-27,2420,20,4,Online,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,13800.28,8047.0,5753.280000000001
10091,2024-09-17,956,22,7,Online,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,33349.119999999995,19598.18,13750.939999999995
10092,2023-11-19,2395,4,3,Loja Física,Home Theater Sony 5.1,Eletrônicos,4001.32,2408.43,12003.960000000001,7225.289999999999,4778.670000000002
10093,2023-01-02,2366,21,7,Online,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,54362.420000000006,34112.89,20249.530000000006
10094,2021-02-19,1437,7,7,Loja Física,Console PlayStation 5,Eletrônicos,5960.31,3348.83,41722.170000000006,23441.809999999998,18280.360000000008
10095,2024-01-30,1138,17,3,Online,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,1640.0099999999998,1122.6299999999999,517.3799999999999
10096,2021-08-02,2912,9,4,Online,Notebook Dell Inspiron i7,Informática,1086.29,653.25,4345.16,2613.0,1732.1599999999999
10097,2020-01-15,2031,6,2,Online,Projetor Epson Full HD,Eletrônicos,7634.42,5273.24,15268.84,10546.48,4722.360000000001
10098,2025-09-11,890,29,2,Loja Física,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,12540.9,8742.0,3798.8999999999996
10099,2023-08-21,150,12,4,Online,Teclado Mecânico Redragon,Informática,1629.36,1125.69,6517.44,4502.76,2014.6799999999994
10100,2024-12-25,463,11,7,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,35786.799999999996,23772.42,12014.379999999997
10101,2022-11-05,2359,7,4,Online,Console PlayStation 5,Eletrônicos,5960.31,3348.83,23841.24,13395.32,10445.920000000002
10102,2020-07-24,1898,15,6,Loja Física,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,32018.879999999997,21424.38,10594.499999999996
10103,2021-04-27,1257,11,2,Online,Mouse Logitech MX Master,Informática,5112.4,3396.06,10224.8,6792.12,3432.6799999999994
10104,2021-08-12,586,17,5,Loja Física,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,2733.35,1871.05,862.3
10105,2020-04-13,892,22,2,Online,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,9528.32,5599.48,3928.84
10106,2025-03-05,723,18,4,Loja Física,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,17307.4,11927.68,5379.720000000001
10107,2020-01-22,2137,15,2,Online,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,10672.96,7141.46,3531.499999999999
10108,2025-06-04,2707,18,2,Online,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,8653.7,5963.84,2689.8600000000006
10109,2023-06-10,1010,29,2,Online,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,12540.9,8742.0,3798.8999999999996
10110,2025-09-13,325,23,7,Loja Física,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,41139.84,25112.99,16026.849999999995
10111,2025-02-19,162,15,4,Loja Física,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,21345.92,14282.92,7062.999999999998
10112,2023-12-08,562,8,3,Loja Física,Console Xbox Series X,Eletrônicos,4071.16,2400.49,12213.48,7201.469999999999,5012.01
10113,2024-08-24,410,2,6,Loja Física,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,38445.36,22218.78,16226.580000000002
10114,2022-07-26,560,16,4,Online,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,27662.24,19236.48,8425.760000000002
10115,2021-03-17,1660,22,4,Online,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,19056.64,11198.96,7857.68
10116,2024-12-23,919,20,7,Online,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,24150.49,14082.25,10068.240000000002
10117,2021-09-27,2698,5,7,Loja Física,TV Box Xiaomi Mi S,Eletrônicos,7523.39,4542.05,52663.73,31794.350000000002,20869.38
10118,2022-06-24,358,19,4,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,20410.76,12993.8,7416.959999999999
10119,2024-07-07,1050,21,3,Online,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,23298.18,14619.810000000001,8678.369999999999
10120,2025-04-11,925,21,3,Loja Física,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,23298.18,14619.810000000001,8678.369999999999
10121,2020-09-01,1838,26,1,Online,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,1944.73,1335.92,608.81
10122,2023-08-24,1847,12,1,Online,Teclado Mecânico Redragon,Informática,1629.36,1125.69,1629.36,1125.69,503.66999999999985
10123,2021-01-03,2384,15,4,Online,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,21345.92,14282.92,7062.999999999998
10124,2022-10-25,834,6,7,Loja Física,Projetor Epson Full HD,Eletrônicos,7634.42,5273.24,53440.94,36912.68,16528.260000000002
10125,2021-02-08,1543,23,6,Loja Física,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,35262.72,21525.420000000002,13737.3
10126,2025-02-11,331,17,3,Online,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,1640.0099999999998,1122.6299999999999,517.3799999999999
10127,2023-06-08,1036,14,1,Online,Impressora HP LaserJet,Informática,4354.16,2728.75,4354.16,2728.75,1625.4099999999999
10128,2020-04-13,2296,3,2,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,3652.84,2036.58,1616.2600000000002
10129,2022-06-22,1688,6,6,Online,Projetor Epson Full HD,Eletrônicos,7634.42,5273.24,45806.520000000004,31639.44,14167.080000000005
10130,2022-07-31,2523,20,6,Loja Física,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,20700.420000000002,12070.5,8629.920000000002
10131,2023-08-08,1361,22,1,Loja Física,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,4764.16,2799.74,1964.42
10132,2020-08-04,701,19,2,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,10205.38,6496.9,3708.4799999999996
10133,2023-02-10,726,20,1,Loja Física,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,3450.07,2011.75,1438.3200000000002
10134,2022-11-25,2942,1,5,Online,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,34616.1,21225.0,13391.099999999999
10135,2021-11-09,1654,21,3,Loja Física,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,23298.18,14619.810000000001,8678.369999999999
10136,2020-01-17,2509,23,6,Loja Física,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,35262.72,21525.420000000002,13737.3
10137,2024-09-25,2490,22,3,Online,Máquina de Lavar LG 12kg,Eletrodomésticos,4764.16,2799.74,14292.48,8399.22,5893.26
10138,2023-05-23,586,19,3,Loja Física,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,15308.07,9745.349999999999,5562.720000000001
10139,2021-11-08,749,29,2,Online,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,12540.9,8742.0,3798.8999999999996
10140,2021-06-11,2337,26,3,Loja Física,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,5834.1900000000005,4007.76,1826.4300000000003
10141,2022-09-23,1246,4,7,Loja Física,Home Theater Sony 5.1,Eletrônicos,4001.32,2408.43,28009.24,16859.01,11150.230000000003
10142,2022-09-08,563,27,5,Online,Guarda-Roupa Casal 6 Portas,Móveis,5033.13,3035.73,25165.65,15178.65,9987.000000000002
10143,2021-07-01,2988,7,2,Online,Console PlayStation 5,Eletrônicos,5960.31,3348.83,11920.62,6697.66,5222.960000000001
10144,2021-07-07,1937,15,1,Online,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,5336.48,3570.73,1765.7499999999995
10145,2022-11-06,623,19,2,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,10205.38,6496.9,3708.4799999999996
10146,2023-05-30,1414,3,5,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,9132.1,5091.45,4040.6500000000005
10147,2022-01-13,265,12,4,Online,Teclado Mecânico Redragon,Informática,1629.36,1125.69,6517.44,4502.76,2014.6799999999994
10148,2025-05-20,2389,13,6,Online,Monitor LG 27'' IPS,Informática,5017.08,2994.25,30102.48,17965.5,12136.98
10149,2025-07-16,1875,28,4,Loja Física,Rack para TV até 65'',Móveis,6228.14,3817.63,24912.56,15270.52,9642.04
10150,2021-04-01,90,25,4,Online,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,16469.68,9491.48,6978.200000000001
10151,2020-05-07,1493,2,5,Loja Física,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,32037.800000000003,18515.65,13522.150000000001
10152,2024-01-23,998,26,2,Loja Física,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,3889.46,2671.84,1217.62
10153,2021-06-24,4,20,3,Online,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,10350.210000000001,6035.25,4314.960000000001
10154,2021-03-21,1486,3,4,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,7305.68,4073.16,3232.5200000000004
10155,2020-03-15,1258,7,5,Online,Console PlayStation 5,Eletrônicos,5960.31,3348.83,29801.550000000003,16744.15,13057.400000000001
10156,2023-08-04,2984,2,7,Online,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,44852.920000000006,25921.91,18931.010000000006
10157,2020-11-17,2339,13,6,Online,Monitor LG 27'' IPS,Informática,5017.08,2994.25,30102.48,17965.5,12136.98
10158,2025-10-26,1517,2,2,Online,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,12815.12,7406.26,5408.860000000001
10159,2025-09-27,1948,29,6,Online,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,37622.7,26226.0,11396.699999999997
10160,2025-01-17,854,9,5,Online,Notebook Dell Inspiron i7,Informática,1086.29,653.25,5431.45,3266.25,2165.2
10161,2025-09-01,627,20,5,Loja Física,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,17250.350000000002,10058.75,7191.600000000002
10162,2024-09-16,974,29,5,Loja Física,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,31352.25,21855.0,9497.25
10163,2020-03-07,612,25,5,Online,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,20587.1,11864.349999999999,8722.75
10164,2023-10-04,2318,12,1,Online,Teclado Mecânico Redragon,Informática,1629.36,1125.69,1629.36,1125.69,503.66999999999985
10165,2020-03-07,1361,21,1,Loja Física,Lava e Seca Samsung 11kg,Eletrodomésticos,7766.06,4873.27,7766.06,4873.27,2892.79
10166,2020-12-01,371,25,1,Online,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,4117.42,2372.87,1744.5500000000002
10167,2024-03-03,2385,5,5,Online,TV Box Xiaomi Mi S,Eletrônicos,7523.39,4542.05,37616.950000000004,22710.25,14906.700000000004
10168,2020-09-17,2415,13,4,Loja Física,Monitor LG 27'' IPS,Informática,5017.08,2994.25,20068.32,11977.0,8091.32
10169,2023-08-20,888,17,4,Loja Física,Geladeira Brastemp Frost Free,Eletrodomésticos,546.67,374.21,2186.68,1496.84,689.8399999999999
10170,2020-01-10,1737,1,5,Online,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,34616.1,21225.0,13391.099999999999
10171,2022-02-11,903,3,2,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,3652.84,2036.58,1616.2600000000002
10172,2025-08-28,2480,20,4,Online,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,13800.28,8047.0,5753.280000000001
10173,2024-01-25,2477,19,7,Online,Fogão Consul 5 Bocas,Eletrodomésticos,5102.69,3248.45,35718.829999999994,22739.149999999998,12979.679999999997
10174,2022-02-03,2972,3,1,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,1826.42,1018.29,808.1300000000001
10175,2022-04-09,2929,8,5,Online,Console Xbox Series X,Eletrônicos,4071.16,2400.49,20355.8,12002.449999999999,8353.35
10176,2020-08-15,619,16,1,Loja Física,Roteador TP-Link Archer AX,Informática,6915.56,4809.12,6915.56,4809.12,2106.4400000000005
10177,2021-05-25,150,23,6,Online,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,35262.72,21525.420000000002,13737.3
10178,2024-08-24,1363,23,4,Online,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,23508.48,14350.28,9158.199999999999
10179,2020-12-03,2763,24,7,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,23625.63,16104.48,7521.1500000000015
10180,2024-05-20,1479,9,1,Online,Notebook Dell Inspiron i7,Informática,1086.29,653.25,1086.29,653.25,433.03999999999996
10181,2023-11-10,1506,1,1,Loja Física,Smart TV Samsung 55'' 4K,Eletrônicos,6923.22,4245.0,6923.22,4245.0,2678.2200000000003
10182,2025-11-13,282,9,5,Loja Física,Notebook Dell Inspiron i7,Informática,1086.29,653.25,5431.45,3266.25,2165.2
10183,2024-03-02,2331,13,6,Loja Física,Monitor LG 27'' IPS,Informática,5017.08,2994.25,30102.48,17965.5,12136.98
10184,2023-03-06,2664,25,7,Loja Física,Mesa de Jantar 6 Lugares,Móveis,4117.42,2372.87,28821.940000000002,16610.09,12211.850000000002
10185,2021-12-10,1103,15,6,Loja Física,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,32018.879999999997,21424.38,10594.499999999996
10186,2020-07-06,599,18,3,Loja Física,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,12980.550000000001,8945.76,4034.790000000001
10187,2023-06-30,2591,24,2,Loja Física,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,6750.18,4601.28,2148.9000000000005
10188,2020-03-16,143,27,2,Online,Guarda-Roupa Casal 6 Portas,Móveis,5033.13,3035.73,10066.26,6071.46,3994.8
10189,2021-08-29,349,13,3,Online,Monitor LG 27'' IPS,Informática,5017.08,2994.25,15051.24,8982.75,6068.49
10190,2025-07-30,2582,13,7,Loja Física,Monitor LG 27'' IPS,Informática,5017.08,2994.25,35119.56,20959.75,14159.809999999998
10191,2021-11-29,1669,28,5,Online,Rack para TV até 65'',Móveis,6228.14,3817.63,31140.7,19088.15,12052.55
10192,2025-11-07,373,23,2,Loja Física,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,11754.24,7175.14,4579.099999999999
10193,2020-08-23,2530,2,5,Online,Smart TV LG 50'' UHD,Eletrônicos,6407.56,3703.13,32037.800000000003,18515.65,13522.150000000001
10194,2022-01-28,2685,10,2,Loja Física,Notebook Lenovo ThinkPad i5,Informática,6720.74,3840.64,13441.48,7681.28,5760.2
10195,2020-07-22,1443,3,5,Online,Soundbar JBL 2.1,Eletrônicos,1826.42,1018.29,9132.1,5091.45,4040.6500000000005
10196,2024-05-25,679,7,6,Loja Física,Console PlayStation 5,Eletrônicos,5960.31,3348.83,35761.86,20092.98,15668.880000000001
10197,2022-06-09,2070,7,6,Online,Console PlayStation 5,Eletrônicos,5960.31,3348.83,35761.86,20092.98,15668.880000000001
10198,2023-10-31,1766,29,4,Online,Cama Box Queen Ortobom,Móveis,6270.45,4371.0,25081.8,17484.0,7597.799999999999
10199,2025-03-21,1475,8,3,Online,Console Xbox Series X,Eletrônicos,4071.16,2400.49,12213.48,7201.469999999999,5012.01
10200,2021-07-20,1684,20,5,Online,Micro-ondas Panasonic 34L,Eletrodomésticos,3450.07,2011.75,17250.350000000002,10058.75,7191.600000000002
10201,2021-01-12,1512,23,6,Online,Freezer Vertical Consul,Eletrodomésticos,5877.12,3587.57,35262.72,21525.420000000002,13737.3
10202,2022-05-26,857,15,3,Loja Física,SSD Kingston 1TB NVMe,Informática,5336.48,3570.73,16009.439999999999,10712.19,5297.249999999998
10203,2024-09-02,1587,26,6,Loja Física,Cadeira Escritório Presidente,Móveis,1944.73,1335.92,11668.380000000001,8015.52,3652.8600000000006
10204,2022-06-17,95,5,7,Online,TV Box Xiaomi Mi S,Eletrônicos,7523.39,4542.05,52663.73,31794.350000000002,20869.38
10205,2024-08-19,2807,24,1,Online,Sofá Retrátil 3 Lugares,Móveis,3375.09,2300.64,3375.09,2300.64,1074.4500000000003
10206,2020-05-20,2303,18,3,Online,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,12980.550000000001,8945.76,4034.790000000001
10207,2021-03-29,1506,18,7,Loja Física,Geladeira Electrolux Duplex,Eletrodomésticos,4326.85,2981.92,30287.950000000004,20873.440000000002,9414.510000000002
